id,customerId,productId,transactionDate,quantity,totalAmount
5474,77,3,2022-09-28,7,385.0
5475,78,20,2022-09-28,5,125.0
5476,5,26,2022-09-28,2,70.0
5477,27,14,2022-09-28,4,280.0
5478,48,13,2022-09-29,7,350.0
5479,85,30,2022-09-29,5,250.0
5480,38,8,2022-09-29,12,6000.0
5481,49,22,2022-09-29,2,56.0
5482,54,25,2022-09-29,1,30.0
5483,25,6,2022-09-29,4,320.0
5484,73,19,2022-09-29,9,180.0
5485,49,26,2022-09-30,1,35.0
5486,61,2,2022-09-30,14,490.0
5487,62,17,2022-10-01,4,160.0
5488,94,11,2022-10-01,1,800.0
5489,72,20,2022-10-01,5,125.0
5490,96,21,2022-10-01,3,45.0
5491,43,3,2022-10-02,1,55.0
5492,45,10,2022-10-03,2,440.0
5493,18,14,2022-10-04,3,210.0
5494,35,11,2022-10-04,8,6400.0
5495,60,10,2022-10-04,1,220.0
5496,61,4,2022-10-05,8,960.0
5497,66,27,2022-10-05,6,240.0
5498,98,10,2022-10-06,3,660.0
5499,77,18,2022-10-06,1,50.0
5500,66,2,2022-10-07,4,140.0
5501,68,3,2022-10-07,7,385.0
5502,91,23,2022-10-07,1,15.0
5503,57,17,2022-10-07,1,40.0
5504,85,27,2022-10-07,4,160.0
5505,76,12,2022-10-07,1,65.0
5506,20,16,2022-10-07,1,120.0
5507,49,29,2022-10-07,4,152.0
5508,41,12,2022-10-07,2,130.0
5509,57,7,2022-10-08,2,600.0
5510,10,5,2022-10-08,6,2100.0
5511,79,4,2022-10-08,1,120.0
5512,43,1,2022-10-08,2,2400.0
5513,94,25,2022-10-08,1,30.0
5514,62,21,2022-10-08,1,15.0
5515,4,10,2022-10-08,1,220.0
5516,18,24,2022-10-09,1,35.0
5517,69,18,2022-10-09,1,50.0
5518,37,18,2022-10-11,1,50.0
5519,64,23,2022-10-11,1,15.0
5520,82,22,2022-10-11,20,560.0
5521,68,28,2022-10-12,7,315.0
5522,28,10,2022-10-12,1,220.0
5523,79,11,2022-10-12,6,4800.0
5524,91,28,2022-10-12,6,270.0
5525,60,2,2022-10-13,5,175.0
5526,5,7,2022-10-13,7,2100.0
5527,19,6,2022-10-13,1,80.0
5528,86,8,2022-10-14,1,500.0
5529,20,2,2022-10-14,3,105.0
5530,12,29,2022-10-15,7,266.0
5531,3,15,2022-10-15,10,1800.0
5532,44,10,2022-10-15,1,220.0
5533,47,27,2022-10-15,1,40.0
5534,92,29,2022-10-15,1,38.0
5535,88,17,2022-10-16,3,120.0
5536,41,16,2022-10-16,2,240.0
5537,21,9,2022-10-16,1,180.0
5538,5,2,2022-10-16,4,140.0
5539,22,28,2022-10-18,5,225.0
5540,71,1,2022-10-18,3,3600.0
5541,28,2,2022-10-19,18,630.0
5542,69,14,2022-10-19,4,280.0
5543,71,19,2022-10-19,2,40.0
5544,22,9,2022-10-19,1,180.0
5545,79,3,2022-10-20,1,55.0
5546,87,19,2022-10-20,1,20.0
5547,40,6,2022-10-21,4,320.0
5548,24,18,2022-10-22,1,50.0
5549,67,12,2022-10-22,6,390.0
5550,18,15,2022-10-22,2,360.0
5551,49,29,2022-10-22,4,152.0
5552,29,26,2022-10-22,2,70.0
5553,14,9,2022-10-22,6,1080.0
5554,2,30,2022-10-22,3,150.0
5555,85,12,2022-10-23,1,65.0
5556,31,19,2022-10-23,1,20.0
5557,56,23,2022-10-23,3,45.0
5558,95,10,2022-10-23,2,440.0
5559,100,25,2022-10-24,8,240.0
5560,24,24,2022-10-24,4,140.0
5561,83,6,2022-10-24,2,160.0
5562,79,13,2022-10-25,5,250.0
5563,36,24,2022-10-25,4,140.0
5564,86,3,2022-10-26,5,275.0
5565,85,6,2022-10-26,3,240.0
5566,100,4,2022-10-26,7,840.0
5567,98,22,2022-10-26,1,28.0
5568,91,18,2022-10-27,3,150.0
5569,77,9,2022-10-27,2,360.0
5570,94,18,2022-10-29,1,50.0
5571,94,24,2022-10-29,3,105.0
5572,67,23,2022-10-29,2,30.0
5573,18,5,2022-10-29,1,350.0
5574,82,1,2022-10-30,5,6000.0
5575,35,29,2022-10-31,7,266.0
5576,19,15,2022-10-31,3,540.0
5577,58,11,2022-10-31,2,1600.0
5578,57,2,2022-10-31,3,105.0
5579,77,21,2022-10-31,4,60.0
5580,74,16,2022-11-01,2,240.0
5581,22,23,2022-11-01,5,75.0
5582,14,28,2022-11-02,19,855.0
5583,40,23,2022-11-02,1,15.0
5584,40,8,2022-11-02,1,500.0
5585,98,12,2022-11-02,7,455.0
5586,45,8,2022-11-02,9,4500.0
5587,94,9,2022-11-02,7,1260.0
5588,39,22,2022-11-03,2,56.0
5589,5,12,2022-11-03,1,65.0
5590,49,21,2022-11-03,4,60.0
5591,18,13,2022-11-03,1,50.0
5592,39,12,2022-11-03,1,65.0
5593,11,23,2022-11-03,12,180.0
5594,47,11,2022-11-04,11,8800.0
5595,54,24,2022-11-04,2,70.0
5596,95,3,2022-11-04,4,220.0
5597,52,28,2022-11-04,5,225.0
5598,24,27,2022-11-05,1,40.0
5599,17,21,2022-11-05,1,15.0
5600,50,6,2022-11-05,1,80.0
5601,22,19,2022-11-06,2,40.0
5602,43,27,2022-11-06,27,1080.0
5603,15,3,2022-11-07,4,220.0
5604,4,3,2022-11-08,11,605.0
5605,43,24,2022-11-08,2,70.0
5606,54,26,2022-11-08,9,315.0
5607,90,14,2022-11-09,2,140.0
5608,99,10,2022-11-09,4,880.0
5609,85,30,2022-11-09,8,400.0
5610,59,6,2022-11-10,4,320.0
5611,4,17,2022-11-10,30,1200.0
5612,24,26,2022-11-11,8,280.0
5613,95,9,2022-11-11,8,1440.0
5614,80,25,2022-11-11,8,240.0
5615,99,13,2022-11-12,2,100.0
5616,81,9,2022-11-12,1,180.0
5617,57,19,2022-11-12,4,80.0
5618,39,2,2022-11-13,3,105.0
5619,2,8,2022-11-13,7,3500.0
5620,57,2,2022-11-13,7,245.0
5621,94,25,2022-11-14,9,270.0
5622,19,9,2022-11-14,5,900.0
5623,82,9,2022-11-14,4,720.0
5624,91,29,2022-11-15,25,950.0
5625,72,5,2022-11-15,1,350.0
5626,50,26,2022-11-15,5,175.0
5627,91,12,2022-11-15,3,195.0
5628,51,10,2022-11-16,5,1100.0
5629,72,26,2022-11-16,2,70.0
5630,1,21,2022-11-17,15,225.0
5631,27,30,2022-11-17,1,50.0
5632,19,4,2022-11-17,7,840.0
5633,57,7,2022-11-19,5,1500.0
5634,70,8,2022-11-19,2,1000.0
5635,49,27,2022-11-20,6,240.0
5636,30,23,2022-11-20,3,45.0
5637,50,11,2022-11-20,1,800.0
5638,21,15,2022-11-20,3,540.0
5639,83,20,2022-11-20,7,175.0
5640,44,2,2022-11-20,1,35.0
5641,75,18,2022-11-21,1,50.0
5642,43,9,2022-11-22,1,180.0
5643,1,8,2022-11-22,7,3500.0
5644,27,7,2022-11-22,5,1500.0
5645,20,25,2022-11-22,8,240.0
5646,68,25,2022-11-23,3,90.0
5647,2,15,2022-11-23,5,900.0
5648,41,14,2022-11-23,7,490.0
5649,30,20,2022-11-24,5,125.0
5650,41,3,2022-11-25,12,660.0
5651,36,29,2022-11-25,2,76.0
5652,91,8,2022-11-26,2,1000.0
5653,24,12,2022-11-26,4,260.0
5654,9,20,2022-11-26,1,25.0
5655,63,3,2022-11-26,5,275.0
5656,47,21,2022-11-27,4,60.0
5657,83,2,2022-11-27,2,70.0
5658,4,3,2022-11-27,4,220.0
5659,67,24,2022-11-27,1,35.0
5660,83,25,2022-11-28,13,390.0
5661,94,22,2022-11-28,9,252.0
5662,54,3,2022-11-28,3,165.0
5663,97,17,2022-11-28,3,120.0
5664,34,17,2022-11-29,6,240.0
5665,96,25,2022-11-29,10,300.0
5666,43,18,2022-11-30,2,100.0
5667,23,6,2022-11-30,6,480.0
5668,74,8,2022-12-02,2,1000.0
5669,26,29,2022-12-02,14,532.0
5670,21,20,2022-12-02,2,50.0
5671,2,13,2022-12-03,7,350.0
5672,58,5,2022-12-03,3,1050.0
5673,66,30,2022-12-03,1,50.0
5674,2,23,2022-12-03,3,45.0
5675,87,21,2022-12-03,5,75.0
5676,77,9,2022-12-05,3,540.0
5677,18,12,2022-12-05,5,325.0
5678,10,18,2022-12-05,3,150.0
5679,51,2,2022-12-05,7,245.0
5680,81,8,2022-12-06,8,4000.0
5681,14,4,2022-12-06,8,960.0
5682,53,8,2022-12-06,4,2000.0
5683,53,9,2022-12-06,6,1080.0
5684,86,24,2022-12-07,8,280.0
5685,90,15,2022-12-07,5,900.0
5686,48,21,2022-12-07,27,405.0
5687,53,29,2022-12-07,11,418.0
5688,70,20,2022-12-08,6,150.0
5689,62,2,2022-12-08,16,560.0
5690,64,29,2022-12-08,10,380.0
5691,49,26,2022-12-08,2,70.0
5692,35,30,2022-12-09,4,200.0
5693,76,5,2022-12-09,6,2100.0
5694,89,30,2022-12-09,7,350.0
5695,55,11,2022-12-09,7,5600.0
5696,28,14,2022-12-10,9,630.0
5697,54,29,2022-12-11,2,76.0
5698,42,26,2022-12-11,5,175.0
5699,75,30,2022-12-11,2,100.0
5700,57,9,2022-12-11,3,540.0
5701,15,6,2022-12-11,1,80.0
5702,4,7,2022-12-12,30,9000.0
5703,96,23,2022-12-12,3,45.0
5704,92,24,2022-12-12,7,245.0
5705,26,9,2022-12-12,9,1620.0
5706,40,2,2022-12-13,26,910.0
5707,75,24,2022-12-13,3,105.0
5708,22,8,2022-12-14,2,1000.0
5709,59,11,2022-12-15,7,5600.0
5710,20,4,2022-12-16,16,1920.0
5711,32,3,2022-12-16,4,220.0
5712,91,27,2022-12-16,7,280.0
5713,24,29,2022-12-17,6,228.0
5714,99,27,2022-12-17,1,40.0
5715,72,27,2022-12-18,1,40.0
5716,20,4,2022-12-18,1,120.0
5717,61,18,2022-12-18,19,950.0
5718,1,13,2022-12-18,9,450.0
5719,50,21,2022-12-18,3,45.0
5720,65,11,2022-12-19,2,1600.0
5721,28,26,2022-12-19,2,70.0
5722,14,18,2022-12-19,2,100.0
5723,59,10,2022-12-19,3,660.0
5724,69,15,2022-12-20,2,360.0
5725,60,9,2022-12-20,1,180.0
5726,36,10,2022-12-20,5,1100.0
5727,89,25,2022-12-20,2,60.0
5728,99,7,2022-12-21,5,1500.0
5729,9,6,2022-12-21,9,720.0
5730,98,9,2022-12-21,3,540.0
5731,73,7,2022-12-22,1,300.0
5732,26,15,2022-12-22,2,360.0
5733,77,27,2022-12-23,3,120.0
5734,71,25,2022-12-23,31,930.0
5735,96,21,2022-12-23,13,195.0
5736,62,2,2022-12-23,5,175.0
5737,73,1,2022-12-23,4,4800.0
5738,94,27,2022-12-24,15,600.0
5739,74,11,2022-12-24,7,5600.0
5740,36,9,2022-12-24,1,180.0
5741,12,6,2022-12-24,2,160.0
5742,15,26,2022-12-25,4,140.0
5743,57,29,2022-12-26,5,190.0
5744,15,26,2022-12-26,2,70.0
5745,7,24,2022-12-26,14,490.0
5746,12,13,2022-12-26,14,700.0
5747,75,15,2022-12-26,2,360.0
5748,76,27,2022-12-28,9,360.0
5749,43,1,2022-12-28,4,4800.0
5750,20,19,2022-12-28,11,220.0
5751,75,13,2022-12-28,13,650.0
5752,4,11,2022-12-29,8,6400.0
5753,16,7,2022-12-29,3,900.0
5754,39,8,2022-12-29,4,2000.0
5755,50,22,2022-12-30,3,84.0
5756,60,5,2022-12-30,14,4900.0
5757,28,27,2022-12-30,12,480.0
5758,38,21,2022-12-31,2,30.0
5759,81,21,2022-12-31,5,75.0
5760,4,1,2022-12-31,4,4800.0
5761,29,17,2023-01-01,1,40.0
5762,41,1,2023-01-01,1,1200.0
5763,89,26,2023-01-01,3,105.0
5764,12,3,2023-01-01,1,55.0
5765,35,7,2023-01-02,2,600.0
5766,56,10,2023-01-02,1,220.0
5767,7,16,2023-01-02,1,120.0
5768,51,12,2023-01-02,1,65.0
5769,3,28,2023-01-03,1,45.0
5770,4,5,2023-01-03,1,350.0
5771,18,11,2023-01-03,1,800.0
5772,93,23,2023-01-04,1,15.0
5773,43,7,2023-01-04,1,300.0
5774,42,4,2023-01-04,1,120.0
5775,5,12,2023-01-04,1,65.0
5776,2,28,2023-01-05,1,45.0
5777,100,13,2023-01-05,1,50.0
5778,17,24,2023-01-05,1,35.0
5779,71,27,2023-01-06,1,40.0
5780,98,18,2023-01-07,1,50.0
5781,83,11,2023-01-07,1,800.0
5782,66,29,2023-01-07,1,38.0
5783,95,24,2023-01-08,9,315.0
5784,11,24,2023-01-08,1,35.0
5785,1,17,2023-01-08,2,80.0
5786,96,7,2023-01-09,3,900.0
5787,90,28,2023-01-09,1,45.0
5788,6,16,2023-01-09,2,240.0
5789,98,24,2023-01-09,4,140.0
5790,84,13,2023-01-10,1,50.0
5791,19,22,2023-01-11,1,28.0
5792,61,26,2023-01-11,2,70.0
5793,86,8,2023-01-11,1,500.0
5794,51,11,2023-01-12,1,800.0
5795,58,28,2023-01-12,1,45.0
5796,1,13,2023-01-12,1,50.0
5797,89,8,2023-01-12,1,500.0
5798,56,8,2023-01-12,1,500.0
5799,6,13,2023-01-12,1,50.0
5800,67,30,2023-01-12,1,50.0
5801,76,28,2023-01-13,2,90.0
5802,97,18,2023-01-13,1,50.0
5803,64,11,2023-01-14,1,800.0
5804,33,7,2023-01-15,1,300.0
5805,50,5,2023-01-15,1,350.0
5806,89,1,2023-01-15,1,1200.0
5807,29,12,2023-01-16,1,65.0
5808,86,13,2023-01-17,1,50.0
5809,56,20,2023-01-17,1,25.0
5810,91,21,2023-01-17,1,15.0
5811,81,26,2023-01-17,4,140.0
5812,51,25,2023-01-18,3,90.0
5813,67,18,2023-01-18,2,100.0
5814,25,22,2023-01-18,4,112.0
5815,55,22,2023-01-18,2,56.0
5816,83,15,2023-01-19,3,540.0
5817,35,14,2023-01-19,1,70.0
5818,56,10,2023-01-19,1,220.0
5819,12,3,2023-01-19,1,55.0
5820,94,18,2023-01-19,1,50.0
5821,70,2,2023-01-19,1,35.0
5822,34,27,2023-01-19,2,80.0
5823,6,10,2023-01-20,1,220.0
5824,55,30,2023-01-20,1,50.0
5825,14,13,2023-01-20,1,50.0
5826,57,3,2023-01-20,1,55.0
5827,38,22,2023-01-21,5,140.0
5828,61,25,2023-01-21,1,30.0
5829,93,19,2023-01-21,6,120.0
5830,54,21,2023-01-21,13,195.0
5831,83,14,2023-01-21,1,70.0
5832,15,29,2023-01-22,1,38.0
5833,9,26,2023-01-22,1,35.0
5834,45,11,2023-01-22,1,800.0
5835,55,14,2023-01-22,1,70.0
5836,47,12,2023-01-22,1,65.0
5837,84,5,2023-01-23,1,350.0
5838,60,5,2023-01-23,1,350.0
5839,95,7,2023-01-23,4,1200.0
5840,35,28,2023-01-24,2,90.0
5841,27,12,2023-01-24,2,130.0
5842,13,16,2023-01-24,3,360.0
5843,1,24,2023-01-24,3,105.0
5844,89,9,2023-01-24,1,180.0
5845,61,28,2023-01-24,1,45.0
5846,5,30,2023-01-24,10,500.0
5847,61,16,2023-01-25,2,240.0
5848,4,17,2023-01-25,2,80.0
5849,33,11,2023-01-25,1,800.0
5850,11,10,2023-01-25,1,220.0
5851,92,13,2023-01-25,2,100.0
5852,86,17,2023-01-25,1,40.0
5853,1,27,2023-01-26,2,80.0
5854,42,6,2023-01-26,1,80.0
5855,17,24,2023-01-27,1,35.0
5856,48,3,2023-01-27,1,55.0
5857,69,9,2023-01-27,7,1260.0
5858,58,5,2023-01-27,1,350.0
5859,33,8,2023-01-28,1,500.0
5860,30,12,2023-01-28,1,65.0
5861,86,27,2023-01-28,1,40.0
5862,31,14,2023-01-29,2,140.0
5863,35,4,2023-01-29,13,1560.0
5864,27,2,2023-01-29,1,35.0
5865,66,10,2023-01-29,2,440.0
5866,81,4,2023-01-30,1,120.0
5867,60,2,2023-01-30,1,35.0
5868,86,9,2023-01-30,1,180.0
5869,29,15,2023-01-30,1,180.0
5870,42,11,2023-01-30,1,800.0
5871,28,14,2023-01-30,4,280.0
5872,17,22,2023-01-31,1,28.0
5873,8,10,2023-01-31,4,880.0
5874,61,19,2023-02-01,4,80.0
5875,37,20,2023-02-01,2,50.0
5876,18,23,2023-02-01,1,15.0
5877,16,18,2023-02-01,1,50.0
5878,39,3,2023-02-01,1,55.0
5879,81,28,2023-02-02,1,45.0
5880,49,17,2023-02-02,1,40.0
5881,84,19,2023-02-03,1,20.0
5882,20,30,2023-02-03,1,50.0
5883,43,30,2023-02-03,3,150.0
5884,83,14,2023-02-03,1,70.0
5885,76,3,2023-02-03,1,55.0
5886,22,29,2023-02-04,1,38.0
5887,78,26,2023-02-04,1,35.0
5888,12,24,2023-02-06,1,35.0
5889,66,15,2023-02-06,1,180.0
5890,28,18,2023-02-06,1,50.0
5891,56,28,2023-02-06,1,45.0
5892,22,20,2023-02-07,1,25.0
5893,88,19,2023-02-07,3,60.0
5894,70,2,2023-02-07,1,35.0
5895,64,3,2023-02-07,1,55.0
5896,21,9,2023-02-07,1,180.0
5897,50,10,2023-02-07,1,220.0
5898,28,26,2023-02-08,2,70.0
5899,46,10,2023-02-08,1,220.0
5900,7,17,2023-02-09,3,120.0
5901,59,2,2023-02-09,2,70.0
5902,36,13,2023-02-09,1,50.0
5903,50,21,2023-02-09,2,30.0
5904,51,30,2023-02-10,2,100.0
5905,51,21,2023-02-10,4,60.0
5906,82,1,2023-02-10,5,6000.0
5907,76,11,2023-02-10,2,1600.0
5908,1,22,2023-02-10,3,84.0
5909,12,1,2023-02-11,2,2400.0
5910,25,22,2023-02-11,1,28.0
5911,17,30,2023-02-11,1,50.0
5912,71,23,2023-02-12,1,15.0
5913,12,6,2023-02-12,1,80.0
5914,53,16,2023-02-13,2,240.0
5915,49,1,2023-02-13,1,1200.0
5916,10,2,2023-02-13,5,175.0
5917,54,11,2023-02-13,1,800.0
5918,92,24,2023-02-14,1,35.0
5919,84,7,2023-02-14,2,600.0
5920,100,17,2023-02-14,9,360.0
5921,67,20,2023-02-14,3,75.0
5922,50,30,2023-02-15,1,50.0
5923,26,15,2023-02-15,1,180.0
5924,25,11,2023-02-15,1,800.0
5925,3,14,2023-02-15,1,70.0
5926,20,3,2023-02-15,1,55.0
5927,52,3,2023-02-16,1,55.0
5928,13,16,2023-02-16,1,120.0
5929,15,8,2023-02-16,1,500.0
5930,13,21,2023-02-16,1,15.0
5931,25,3,2023-02-16,1,55.0
5932,21,20,2023-02-17,2,50.0
5933,94,10,2023-02-17,1,220.0
5934,78,7,2023-02-17,6,1800.0
5935,27,23,2023-02-18,2,30.0
5936,12,8,2023-02-18,1,500.0
5937,64,18,2023-02-18,1,50.0
5938,97,2,2023-02-18,2,70.0
5939,46,7,2023-02-18,1,300.0
5940,19,7,2023-02-19,1,300.0
5941,92,8,2023-02-20,1,500.0
5942,69,22,2023-02-20,4,112.0
5943,93,7,2023-02-21,2,600.0
5944,47,21,2023-02-21,3,45.0
5945,90,13,2023-02-22,2,100.0
5946,7,25,2023-02-22,1,30.0
5947,14,5,2023-02-22,4,1400.0
5948,21,27,2023-02-23,2,80.0
5949,97,17,2023-02-23,1,40.0
5950,55,5,2023-02-23,1,350.0
5951,84,21,2023-02-24,2,30.0
5952,59,15,2023-02-24,1,180.0
5953,30,6,2023-02-24,3,240.0
5954,44,1,2023-02-25,1,1200.0
5955,64,28,2023-02-25,1,45.0
5956,98,20,2023-02-25,1,25.0
5957,52,17,2023-02-25,1,40.0
5958,87,22,2023-02-25,2,56.0
5959,94,3,2023-02-25,1,55.0
5960,45,15,2023-02-26,1,180.0
5961,88,24,2023-02-26,1,35.0
5962,40,1,2023-02-26,2,2400.0
5963,41,8,2023-02-26,1,500.0
5964,4,29,2023-02-26,2,76.0
5965,54,16,2023-02-26,6,720.0
5966,27,11,2023-02-27,6,4800.0
5967,56,6,2023-02-28,1,80.0
5968,66,21,2023-02-28,1,15.0
5969,1,23,2023-02-28,17,255.0
5970,75,26,2023-03-01,7,245.0
5971,14,22,2023-03-01,4,112.0
5972,56,7,2023-03-01,2,600.0
5973,34,2,2023-03-01,3,105.0
5974,80,11,2023-03-02,1,800.0
5975,16,3,2023-03-02,3,165.0
5976,59,25,2023-03-02,2,60.0
5977,68,10,2023-03-02,2,440.0
5978,4,22,2023-03-02,4,112.0
5979,20,2,2023-03-03,2,70.0
5980,23,29,2023-03-03,3,114.0
5981,3,21,2023-03-03,1,15.0
5982,84,8,2023-03-04,5,2500.0
5983,49,18,2023-03-04,1,50.0
5984,60,22,2023-03-04,1,28.0
5985,78,16,2023-03-04,1,120.0
5986,60,4,2023-03-04,1,120.0
5987,21,15,2023-03-05,1,180.0
5988,59,25,2023-03-05,2,60.0
5989,30,19,2023-03-05,2,40.0
5990,94,2,2023-03-05,1,35.0
5991,80,5,2023-03-06,2,700.0
5992,59,3,2023-03-06,1,55.0
5993,83,6,2023-03-06,2,160.0
5994,51,11,2023-03-06,2,1600.0
5995,91,27,2023-03-06,1,40.0
5996,35,29,2023-03-07,11,418.0
5997,75,24,2023-03-07,1,35.0
5998,53,7,2023-03-08,1,300.0
5999,49,1,2023-03-08,1,1200.0
6000,50,11,2023-03-08,1,800.0
6001,50,25,2023-03-09,3,90.0
6002,83,26,2023-03-10,1,35.0
6003,29,1,2023-03-10,3,3600.0
6004,5,6,2023-03-10,1,80.0
6005,88,27,2023-03-11,1,40.0
6006,19,29,2023-03-11,1,38.0
6007,69,6,2023-03-11,1,80.0
6008,93,25,2023-03-12,1,30.0
6009,59,4,2023-03-12,2,240.0
6010,75,19,2023-03-12,1,20.0
6011,67,4,2023-03-12,1,120.0
6012,16,8,2023-03-13,1,500.0
6013,37,27,2023-03-14,2,80.0
6014,80,14,2023-03-14,3,210.0
6015,55,9,2023-03-14,2,360.0
6016,72,20,2023-03-14,1,25.0
6017,97,9,2023-03-14,1,180.0
6018,66,9,2023-03-14,5,900.0
6019,11,7,2023-03-15,1,300.0
6020,52,30,2023-03-16,1,50.0
6021,32,12,2023-03-16,2,130.0
6022,48,23,2023-03-16,1,15.0
6023,86,1,2023-03-16,2,2400.0
6024,12,23,2023-03-16,4,60.0
6025,31,15,2023-03-17,5,900.0
6026,77,13,2023-03-18,1,50.0
6027,85,12,2023-03-18,2,130.0
6028,99,22,2023-03-18,1,28.0
6029,21,9,2023-03-19,2,360.0
6030,20,12,2023-03-20,3,195.0
6031,56,13,2023-03-20,4,200.0
6032,45,20,2023-03-20,10,250.0
6033,18,10,2023-03-21,1,220.0
6034,90,5,2023-03-21,3,1050.0
6035,29,21,2023-03-21,2,30.0
6036,12,2,2023-03-21,1,35.0
6037,22,1,2023-03-21,3,3600.0
6038,14,7,2023-03-22,1,300.0
6039,76,6,2023-03-22,2,160.0
6040,44,2,2023-03-22,4,140.0
6041,23,11,2023-03-23,1,800.0
6042,43,21,2023-03-23,1,15.0
6043,84,21,2023-03-23,2,30.0
6044,72,9,2023-03-23,2,360.0
6045,38,29,2023-03-23,2,76.0
6046,98,18,2023-03-24,2,100.0
6047,58,29,2023-03-24,2,76.0
6048,18,23,2023-03-24,1,15.0
6049,77,17,2023-03-25,1,40.0
6050,2,27,2023-03-25,13,520.0
6051,96,6,2023-03-25,1,80.0
6052,47,1,2023-03-25,1,1200.0
6053,97,6,2023-03-26,6,480.0
6054,28,11,2023-03-26,2,1600.0
6055,65,9,2023-03-26,2,360.0
6056,56,18,2023-03-26,1,50.0
6057,91,28,2023-03-26,4,180.0
6058,19,27,2023-03-26,1,40.0
6059,67,6,2023-03-27,6,480.0
6060,98,6,2023-03-27,2,160.0
6061,86,17,2023-03-27,1,40.0
6062,57,11,2023-03-28,1,800.0
6063,32,7,2023-03-28,6,1800.0
6064,46,19,2023-03-28,1,20.0
6065,21,12,2023-03-29,1,65.0
6066,82,29,2023-03-29,1,38.0
6067,40,23,2023-03-29,4,60.0
6068,51,16,2023-03-29,1,120.0
6069,42,25,2023-03-30,1,30.0
6070,92,7,2023-03-30,3,900.0
6071,90,17,2023-03-30,1,40.0
6072,23,10,2023-03-31,5,1100.0
6073,30,1,2023-03-31,5,6000.0
6074,1,6,2023-04-01,3,240.0
6075,73,8,2023-04-01,1,500.0
6076,36,18,2023-04-01,1,50.0
6077,48,24,2023-04-02,2,70.0
6078,27,25,2023-04-02,5,150.0
6079,73,11,2023-04-02,1,800.0
6080,62,9,2023-04-02,6,1080.0
6081,14,20,2023-04-03,1,25.0
6082,48,16,2023-04-04,2,240.0
6083,72,14,2023-04-04,1,70.0
6084,51,4,2023-04-04,1,120.0
6085,49,3,2023-04-04,2,110.0
6086,51,9,2023-04-04,1,180.0
6087,69,27,2023-04-05,1,40.0
6088,65,12,2023-04-05,1,65.0
6089,73,30,2023-04-05,3,150.0
6090,57,25,2023-04-05,1,30.0
6091,66,5,2023-04-06,3,1050.0
6092,41,7,2023-04-06,4,1200.0
6093,43,26,2023-04-06,3,105.0
6094,78,7,2023-04-06,3,900.0
6095,72,27,2023-04-06,9,360.0
6096,35,13,2023-04-07,4,200.0
6097,66,1,2023-04-07,2,2400.0
6098,14,21,2023-04-07,18,270.0
6099,80,30,2023-04-07,4,200.0
6100,51,19,2023-04-08,4,80.0
6101,71,3,2023-04-08,1,55.0
6102,70,8,2023-04-08,3,1500.0
6103,82,15,2023-04-08,3,540.0
6104,16,12,2023-04-09,4,260.0
6105,19,5,2023-04-09,2,700.0
6106,3,26,2023-04-10,10,350.0
6107,51,3,2023-04-10,7,385.0
6108,81,21,2023-04-10,1,15.0
6109,55,14,2023-04-11,3,210.0
6110,3,21,2023-04-11,5,75.0
6111,33,17,2023-04-11,1,40.0
6112,98,16,2023-04-11,5,600.0
6113,17,11,2023-04-11,5,4000.0
6114,65,10,2023-04-12,1,220.0
6115,12,10,2023-04-12,1,220.0
6116,98,23,2023-04-12,2,30.0
6117,73,2,2023-04-12,2,70.0
6118,73,15,2023-04-13,5,900.0
6119,49,30,2023-04-13,3,150.0
6120,25,12,2023-04-13,3,195.0
6121,66,10,2023-04-13,1,220.0
6122,43,30,2023-04-13,4,200.0
6123,69,13,2023-04-13,1,50.0
6124,8,8,2023-04-13,5,2500.0
6125,41,3,2023-04-14,22,1210.0
6126,96,1,2023-04-14,3,3600.0
6127,30,26,2023-04-14,5,175.0
6128,95,10,2023-04-14,3,660.0
6129,10,3,2023-04-14,6,330.0
6130,16,16,2023-04-14,1,120.0
6131,16,16,2023-04-15,3,360.0
6132,38,9,2023-04-15,1,180.0
6133,71,17,2023-04-15,2,80.0
6134,4,18,2023-04-16,1,50.0
6135,4,12,2023-04-16,2,130.0
6136,24,28,2023-04-16,1,45.0
6137,8,21,2023-04-16,3,45.0
6138,81,7,2023-04-16,3,900.0
6139,3,8,2023-04-16,4,2000.0
6140,78,10,2023-04-17,1,220.0
6141,16,6,2023-04-17,5,400.0
6142,69,1,2023-04-17,6,7200.0
6143,75,26,2023-04-17,3,105.0
6144,9,7,2023-04-18,1,300.0
6145,69,8,2023-04-18,18,9000.0
6146,44,11,2023-04-18,1,800.0
6147,77,6,2023-04-18,19,1520.0
6148,9,14,2023-04-18,4,280.0
6149,34,23,2023-04-19,5,75.0
6150,2,30,2023-04-19,4,200.0
6151,4,12,2023-04-19,3,195.0
6152,14,25,2023-04-19,1,30.0
6153,35,12,2023-04-19,3,195.0
6154,98,2,2023-04-20,2,70.0
6155,26,16,2023-04-20,1,120.0
6156,87,1,2023-04-20,1,1200.0
6157,67,17,2023-04-20,4,160.0
6158,74,10,2023-04-21,9,1980.0
6159,70,7,2023-04-21,3,900.0
6160,30,22,2023-04-21,3,84.0
6161,55,3,2023-04-22,1,55.0
6162,68,4,2023-04-22,5,600.0
6163,30,6,2023-04-24,5,400.0
6164,64,2,2023-04-24,6,210.0
6165,74,5,2023-04-24,7,2450.0
6166,53,19,2023-04-24,16,320.0
6167,86,26,2023-04-25,18,630.0
